"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster"
1.57790097205667e-127,2.54021720847912,0.544,0.148,2.84132628038245e-123,"TPPP3","1"
2.14554183440455e-123,3.07613127682761,0.364,0.051,3.86347718121228e-119,"SLC31A2","1"
6.7008590393965e-123,1.77396088096021,0.789,0.43,1.20662368722413e-118,"SIRT2","1"
1.671083110475e-122,2.45065038072227,0.524,0.136,3.00911935703234e-118,"FGF1","1"
6.99506239817914e-121,2.39845271833257,0.518,0.132,1.25960088604012e-116,"CERS2","1"
5.8089352430837e-119,0.768234702351428,1,0.98,1.04601496922208e-114,"RPL28","1"
3.59173507110832e-117,0.795956382971362,0.999,0.976,6.46763734254475e-113,"RPL37","1"
1.29976929484721e-116,2.77955384884912,0.417,0.082,2.34049456923137e-112,"GJC2","1"
5.44672983743676e-116,3.34461506720972,0.322,0.041,9.80792641827237e-112,"FOLH1","1"
1.27069117119019e-113,2.62037404458221,0.439,0.096,2.28813359196217e-109,"RHOU","1"
5.48817086425986e-112,0.79092402306864,0.999,0.966,9.88254927527274e-108,"RPL10","1"
1.22525952503568e-111,2.05672664710448,0.618,0.221,2.20632482673175e-107,"HIPK2","1"
1.53282985621877e-111,0.648186848331306,0.999,0.995,2.76016672209315e-107,"RPLP1","1"
2.90517959287844e-111,2.90997646921697,0.392,0.075,5.23135689289621e-107,"ADAMTS4","1"
5.54582634386496e-111,0.866622830195437,0.988,0.938,9.98636949739764e-107,"RPS27","1"
2.75822950818032e-110,2.55003223550773,0.456,0.108,4.9667438753803e-106,"PHLDB1","1"
5.72099905229215e-109,2.43825929516678,0.481,0.126,1.03018029934625e-104,"DAAM2","1"
2.93944327853029e-108,2.30124949232472,0.509,0.145,5.29305551164949e-104,"VWA1","1"
2.00571438182116e-107,2.68036490083004,0.43,0.099,3.61168988734536e-103,"GLTP","1"
5.74336013118353e-107,2.15506446788066,0.573,0.201,1.03420685882222e-102,"PREX1","1"
8.16605231407138e-106,3.09452088642737,0.316,0.044,1.47046104019483e-101,"HHIP","1"
2.02992229950918e-105,1.88394170839458,0.693,0.327,3.65528108472618e-101,"CBR1","1"
1.18936499202621e-103,2.28323182054392,0.501,0.144,2.14168954114159e-99,"C1orf198","1"
2.37051257358349e-103,2.78912541069478,0.374,0.073,4.2685819912518e-99,"TMEM98","1"
1.61425313456914e-102,2.93311296801491,0.348,0.061,2.90678561941865e-98,"TMEM125","1"
6.18723437046999e-102,2.11906879177182,0.564,0.198,1.11413529309053e-97,"SEMA4D","1"
7.14003889828768e-101,2.23785490206406,0.505,0.151,1.28570680441466e-96,"SOX8","1"
6.46189466198053e-100,2.42302613301392,0.479,0.14,1.16359337178283e-95,"JAM3","1"
1.64618197978228e-99,2.76286804306737,0.356,0.067,2.96427989099395e-95,"PLPP2","1"
4.29710292490516e-99,0.73691834772339,0.999,0.971,7.73779323687672e-95,"RPS8","1"
5.99264873029553e-98,2.47054164184704,0.433,0.11,1.07909625686432e-93,"SOX10","1"
5.78120600346792e-97,1.00421660953279,0.958,0.809,1.04102176504447e-92,"MTURN","1"
3.83704167590116e-96,0.608722450743944,0.999,0.992,6.90936094579522e-92,"RPL37A","1"
3.98496117498042e-96,3.08798781168091,0.303,0.047,7.17571958778725e-92,"NINJ2","1"
1.4189826023854e-95,2.9371803376131,0.316,0.052,2.55516197211538e-91,"AC018647.1","1"
2.762999102836e-95,0.755378421728228,0.996,0.958,4.97533248447679e-91,"RPL19","1"
1.40439808093961e-93,0.81288743569681,0.983,0.897,2.52889962434796e-89,"RPL11","1"
3.66160598101161e-92,2.42280018037543,0.398,0.095,6.5934538900076e-88,"LITAF","1"
1.20266977364587e-88,2.54239409946163,0.358,0.077,2.16564746140412e-84,"SLCO1A2","1"
7.89645178122627e-87,1.36685823923668,0.801,0.541,1.42191407224542e-82,"NENF","1"
2.33353958716028e-86,1.86937349893703,0.59,0.247,4.20200473459951e-82,"AMER2","1"
1.92746990462569e-84,3.15090235795076,0.255,0.036,3.47079505725948e-80,"S1PR5","1"
3.71102741361789e-84,2.56908913730585,0.351,0.08,6.68244706370173e-80,"ERBB3","1"
7.06455723460148e-84,1.01908160989121,0.895,0.736,1.27211482123469e-79,"B2M","1"
4.95184640123387e-83,0.605610813379025,0.997,0.983,8.91678981470183e-79,"RPS15","1"
1.07679769723944e-81,1.95217546238597,0.547,0.222,1.93898961341907e-77,"SLC12A2","1"
1.32667681494909e-81,2.09611855551743,0.436,0.129,2.38894694067883e-77,"OLIG2","1"
1.95314626846061e-80,0.719584781304643,0.987,0.926,3.51703048561702e-76,"RPS29","1"
2.56399867224349e-79,2.46485749899061,0.341,0.078,4.61699240910885e-75,"PAIP2B","1"
5.70431711852147e-79,2.63633835035589,0.315,0.066,1.02717638353216e-74,"PCSK6","1"
1.25141843591804e-78,1.29876161402329,0.784,0.525,2.25342917755762e-74,"H3F3B","1"
1.5349593225017e-78,3.04741659467551,0.26,0.042,2.76400125202882e-74,"COL4A5","1"
1.03414506939041e-77,2.20496223858875,0.395,0.111,1.8621850264513e-73,"MTUS1","1"
4.88447860835511e-77,1.76913723290378,0.56,0.231,8.79548063006504e-73,"DDR1","1"
1.00099938810563e-76,1.43953550420444,0.723,0.44,1.80249959816181e-72,"BIN1","1"
2.29128286779018e-76,1.76419649163351,0.55,0.224,4.12591306002978e-72,"FMNL2","1"
2.29477870884473e-76,2.38545416636588,0.33,0.076,4.13220802101671e-72,"CHADL","1"
2.04412033815617e-75,2.68817190325337,0.284,0.055,3.68084749291781e-71,"RTKN","1"
2.6832703004066e-75,1.35588143588315,0.759,0.493,4.83176482994217e-71,"SEPT8","1"
2.28041558780351e-74,2.74909947966724,0.264,0.046,4.10634434895778e-70,"EFS","1"
2.37443577754449e-74,0.528459816462662,0.999,0.995,4.27564650462436e-70,"RPL34","1"
2.77026725997691e-74,2.36879477720978,0.332,0.079,4.98842025504042e-70,"RHOG","1"
5.20982653042461e-74,0.657836950962206,0.986,0.95,9.3813346333356e-70,"RPS23","1"
1.61485603746022e-73,2.11779173614725,0.43,0.14,2.90787126665462e-69,"CDK18","1"
2.00801453837409e-73,0.574099412163111,1,0.984,3.61583177925023e-69,"RPS27A","1"
3.95394852852576e-73,1.54256151014458,0.675,0.385,7.11987511531634e-69,"PTP4A2","1"
1.94095108626649e-72,0.664248584312879,0.99,0.952,3.49507062104006e-68,"FAU","1"
6.9524088894769e-72,2.47175132227921,0.287,0.059,1.2519202687281e-67,"LIPE","1"
6.02020632399082e-71,1.89163633203875,0.442,0.148,1.08405855276103e-66,"ZCCHC24","1"
9.65073353687055e-71,1.72153661427768,0.593,0.301,1.73780758798428e-66,"SLC48A1","1"
2.72121639925174e-70,1.82333392720993,0.535,0.237,4.90009437013261e-66,"CFL2","1"
3.24672237247218e-70,1.68369737291191,0.58,0.276,5.84637297611066e-66,"SHTN1","1"
3.57212495675666e-70,0.696799289985518,0.962,0.91,6.43232540963173e-66,"RPS13","1"
4.78509353587051e-69,2.0662771750012,0.388,0.118,8.61651793004203e-65,"ZDHHC9","1"
1.22704378393597e-68,0.765082870328713,0.942,0.847,2.2095377417335e-64,"RPS15A","1"
2.65778339254941e-68,1.68724147962925,0.525,0.22,4.78587055496372e-64,"SPOCK3","1"
3.07718496026691e-68,1.72514327304666,0.524,0.221,5.54108695795262e-64,"MAP4K4","1"
3.13644819198576e-68,1.70852382750126,0.573,0.274,5.64780225930875e-64,"RNF130","1"
5.68190381439562e-68,1.87263186448882,0.475,0.184,1.02314041985822e-63,"CA2","1"
3.05491006453017e-66,1.79383272600977,0.492,0.199,5.50097655319948e-62,"RNF13","1"
3.95905659288429e-66,1.91746778713807,0.414,0.138,7.12907320680674e-62,"SYNGR2","1"
2.71849481517037e-65,2.15655760662569,0.362,0.108,4.89519361367728e-61,"CLIC4","1"
3.06019385352988e-65,0.768216339205627,0.944,0.845,5.51049107205126e-61,"C4orf48","1"
9.26946723867628e-65,1.97498592105186,0.4,0.133,1.66915296566844e-60,"LIPA","1"
2.31648370354536e-64,0.618784058791786,0.984,0.937,4.17129220497413e-60,"RPL21","1"
3.77862006115099e-64,1.90397772859553,0.421,0.147,6.80416114411458e-60,"PLXNB1","1"
4.50602452190915e-64,1.61538409760472,0.563,0.273,8.1139983566018e-60,"HEPACAM","1"
1.05970023663818e-62,1.40686324280506,0.628,0.34,1.90820221611436e-58,"SPARC","1"
1.21782850668665e-62,0.677280884209616,0.968,0.893,2.19294379199066e-58,"SERF2","1"
2.19066344984574e-61,0.543105056243478,0.996,0.984,3.94472767413723e-57,"RPL13","1"
2.06363908694049e-60,1.63497112599191,0.514,0.233,3.71599490385374e-56,"RGCC","1"
2.42136949245978e-60,0.599212231461471,0.991,0.954,4.36016004507233e-56,"RPL13A","1"
3.30873153335178e-60,0.561008618101339,0.986,0.964,5.95803287210654e-56,"RPS14","1"
4.9964414587614e-60,0.717668466248522,0.942,0.861,8.99709213479165e-56,"RPS19","1"
3.89144720219194e-59,1.21449689667153,0.711,0.427,7.00732897698702e-55,"CD74","1"
1.17129197793783e-58,0.741112391236347,0.916,0.821,2.10914546467264e-54,"RPS6","1"
9.34841095365024e-58,2.33370533994816,0.277,0.069,1.6833683604238e-53,"USP54","1"
1.79901613077905e-57,2.09830806767228,0.319,0.091,3.23948834669384e-53,"MTMR10","1"
2.85920900426449e-57,1.6046982672,0.472,0.195,5.14857765397906e-53,"LGALS3BP","1"
3.17052549137372e-57,0.488449949653844,0.997,0.988,5.70916525231666e-53,"RPL32","1"
7.6750082553114e-57,1.94963322818006,0.356,0.116,1.38203873653392e-52,"VAMP3","1"
1.22672159999021e-56,1.38094420535225,0.641,0.396,2.20895758510237e-52,"RAPGEF5","1"
1.63944162566479e-55,0.545967213681066,0.997,0.976,2.95214253533458e-51,"RPS24","1"
7.89105310949052e-55,1.76682654363595,0.404,0.152,1.42094193342596e-50,"RDX","1"
1.11776685299367e-54,2.02837641042997,0.31,0.09,2.0127627721857e-50,"PLEKHG3","1"
1.14473275337399e-54,0.897789839071453,0.828,0.675,2.06132026900054e-50,"PPDPF","1"
1.57345336427158e-54,1.659631774746,0.43,0.171,2.83331747304384e-50,"PHGDH","1"
1.78787618580912e-54,1.27860047703451,0.654,0.403,3.21942864778648e-50,"LAMP1","1"
2.94065750045169e-54,1.39905994240282,0.57,0.302,5.29524196106335e-50,"AATK","1"
7.41972477014175e-54,2.07506939801188,0.297,0.085,1.33606983935942e-49,"SEMA6A","1"
2.05113966666599e-53,0.71538245256506,0.9,0.791,3.69348719776545e-49,"RPS3","1"
1.12223009948982e-52,0.991285150377111,0.792,0.614,2.02079974015132e-48,"H3F3A","1"
4.8454955503388e-52,0.684853044016896,0.928,0.857,8.72528383749507e-48,"RPL12","1"
6.58713100480623e-52,0.861827675468336,0.869,0.729,1.18614468003546e-47,"MT2A","1"
8.2000393219091e-52,1.39721052351755,0.622,0.374,1.47658108069617e-47,"AQP4","1"
1.58426986681756e-51,2.087100296148,0.283,0.08,2.85279474917838e-47,"REEP3","1"
2.31051923519887e-50,2.20173080604586,0.257,0.067,4.1605519868226e-46,"CYP27A1","1"
3.0601912207199e-50,0.541383244155353,0.98,0.938,5.51048633115032e-46,"RPL8","1"
5.27604660640893e-50,1.92434275838718,0.289,0.083,9.50057712416056e-46,"COL9A2","1"
5.69448086975201e-50,0.597933015400779,0.978,0.914,1.02540517021624e-45,"RPL4","1"
2.78694079173407e-49,1.99771485145644,0.291,0.087,5.01844428367554e-45,"NPC1","1"
3.54520677582393e-49,1.95588427567357,0.316,0.104,6.38385384122615e-45,"FAXDC2","1"
7.47450446747269e-49,1.46379059985596,0.488,0.234,1.34593401945781e-44,"PKP4","1"
8.8380375933152e-49,1.05929385913923,0.72,0.508,1.59146542942827e-44,"C1orf122","1"
1.21930495570171e-48,1.48944866523593,0.496,0.24,2.19560243373207e-44,"ANKRD40","1"
1.38683225070705e-48,0.452112976956398,0.994,0.985,2.49726883384819e-44,"RPS28","1"
2.14528895874492e-48,1.4243400304702,0.519,0.266,3.86302182801197e-44,"ZEB2","1"
9.08667748461775e-48,1.78591294565461,0.352,0.128,1.63623801465512e-43,"PXK","1"
1.08790809577251e-47,1.90128752215951,0.302,0.096,1.95899610805755e-43,"COL9A3","1"
2.28597128286904e-47,0.555422972638194,0.974,0.923,4.11634848906229e-43,"RPS18","1"
8.28542551175595e-47,1.25213269161384,0.589,0.342,1.49195657190189e-42,"KIAA0930","1"
9.0065737685092e-47,0.545581616531803,0.968,0.929,1.62181373849545e-42,"RPL18","1"
1.3027767831332e-46,1.66055948410112,0.351,0.128,2.34591015338795e-42,"SYPL1","1"
4.74301842521971e-46,0.709990917855501,0.877,0.768,8.54075327829313e-42,"RPS9","1"
8.48868216644253e-46,0.940760134971737,0.745,0.546,1.52855699771131e-41,"HTRA1","1"
1.1461758111543e-45,0.624269342129618,0.931,0.835,2.06391878314555e-41,"RPL22","1"
1.29332592523243e-45,0.510953680717982,0.994,0.962,2.32889199356604e-41,"RPLP2","1"
1.3682052722586e-45,0.506406539178885,0.994,0.968,2.46372723375607e-41,"DPYSL2","1"
1.99157770015762e-45,1.53419513409934,0.449,0.211,3.58623396467383e-41,"MID1IP1","1"
3.12133372523532e-45,1.51064396142294,0.496,0.26,5.62058563903123e-41,"PACS2","1"
4.96526090199664e-45,0.571201319848407,0.958,0.934,8.94094530622534e-41,"RPL39","1"
8.85242165071142e-45,0.625284161846148,0.938,0.867,1.59405556664361e-40,"RPS2","1"
1.01429900449437e-44,1.37111161573706,0.509,0.266,1.82644821739301e-40,"RNH1","1"
1.49102886363282e-44,0.740020103081937,0.851,0.727,2.68489567474362e-40,"SCD5","1"
2.95416161813806e-44,1.56035964819691,0.397,0.165,5.31955882578121e-40,"HIP1R","1"
1.11006370854799e-43,1.75455706797159,0.351,0.138,1.99889171998236e-39,"CNTNAP4","1"
2.18438650155798e-43,1.81049368135095,0.341,0.131,3.93342477335545e-39,"MVB12B","1"
4.85078997246643e-43,0.610645429505996,0.916,0.85,8.7348175034203e-39,"RPL23A","1"
1.21656590466379e-42,1.70170930538349,0.315,0.11,2.19067022452808e-38,"FNBP1","1"
1.49234040869154e-42,1.35132371768109,0.489,0.246,2.68725737393085e-38,"PAQR8","1"
2.36290240153014e-42,1.15357895577091,0.603,0.367,4.25487835443532e-38,"EEF1D","1"
2.77850868421798e-42,1.01645861998901,0.709,0.515,5.00326058767132e-38,"SORT1","1"
6.02328693717569e-42,1.51786079794616,0.413,0.188,1.08461327877723e-37,"PCBP4","1"
7.07428871612628e-41,1.44566697320802,0.433,0.206,1.27386716911286e-36,"KCNJ10","1"
1.22488936388326e-40,1.35057080705525,0.459,0.225,2.20565827754458e-36,"IPO13","1"
2.39176879314775e-40,1.31200765850306,0.501,0.271,4.30685806582115e-36,"WNK1","1"
5.03891144260424e-40,1.30648614069087,0.489,0.255,9.07356783469746e-36,"GOLGA7","1"
5.64517863876533e-40,0.673653487461713,0.872,0.802,1.01652731748247e-35,"CD81","1"
5.80918445188663e-40,1.28943791893235,0.498,0.265,1.04605984425122e-35,"BACE1","1"
8.64174985571443e-40,1.17464297000998,0.53,0.292,1.5561198965185e-35,"SEPT2","1"
1.41995890963549e-39,1.7618943182074,0.304,0.112,2.55692000858062e-35,"SYNJ2","1"
5.39409572906567e-39,1.17379748446455,0.587,0.368,9.71314817932856e-35,"SCARB2","1"
8.96325029258753e-39,0.645769543960821,0.883,0.767,1.61401248018624e-34,"RPS16","1"
1.46112275785504e-38,1.24551120689935,0.543,0.315,2.63104375006957e-34,"S100A11","1"
2.97392831307635e-38,0.483767734768838,0.974,0.938,5.35515271335658e-34,"RPL29","1"
3.53453233610588e-38,0.8823601214507,0.759,0.596,6.36463237762586e-34,"TPPP","1"
3.9940470446347e-38,1.46606816526774,0.388,0.174,7.1920805132737e-34,"FBXO7","1"
6.21119415205413e-38,0.332591786478701,1,0.997,1.11844973096039e-33,"TMSB4X","1"
1.54687589769427e-37,1.73671575521141,0.277,0.097,2.78545942897807e-33,"ZDHHC20","1"
1.58972212253214e-37,0.539665961926022,0.948,0.896,2.86261262604362e-33,"RPS25","1"
4.42973381635073e-37,1.27647798947291,0.492,0.266,7.97662168310276e-33,"CTNNA1","1"
5.47915336082154e-37,0.808757124135076,0.785,0.663,9.86631145683135e-33,"FIS1","1"
6.67979023847395e-37,0.86739677241939,0.723,0.547,1.202829828242e-32,"DBI","1"
8.19089463298507e-37,1.50723390908864,0.329,0.132,1.47493439656162e-32,"KIF1C","1"
9.68695284039097e-37,1.75028545375548,0.268,0.093,1.7443295979692e-32,"TMBIM1","1"
1.71114948748067e-36,1.59416172528523,0.343,0.146,3.08126688210643e-32,"DNM2","1"
2.18664231443077e-36,1.52016906225525,0.392,0.189,3.9374868155955e-32,"ARHGAP23","1"
2.51565108220653e-36,0.537632305124393,0.934,0.892,4.5299329037293e-32,"RPS4X","1"
3.78697935881013e-36,1.6072645037562,0.281,0.101,6.81921373140939e-32,"MCAM","1"
5.29879300983967e-36,0.638486885911789,0.87,0.773,9.54153657281829e-32,"PEA15","1"
1.05023602052479e-35,1.58657540578355,0.325,0.133,1.891160002159e-31,"MAP7","1"
3.35902348121694e-35,0.819596027286001,0.743,0.589,6.04859358262734e-31,"NCAM1","1"
1.07407884558603e-34,1.21343932668782,0.522,0.305,1.93409377724676e-30,"KRT8","1"
4.5530743148454e-34,1.13380120966751,0.53,0.311,8.19872091874211e-30,"DYNC1I2","1"
2.76299172201239e-33,0.918713588954293,0.661,0.48,4.97531919382771e-29,"TMEM59","1"
3.11271682393779e-33,1.14284443896951,0.534,0.323,5.60506918486478e-29,"PMP2","1"
4.98879574490313e-33,1.49363093872186,0.302,0.121,8.98332449784707e-29,"ITPKB","1"
1.05881157148604e-32,1.7801502256262,0.263,0.098,1.90660199677491e-28,"PLPPR1","1"
1.82546944442812e-32,1.63381584762711,0.28,0.109,3.28712282858171e-28,"PDE1C","1"
2.25954047383264e-32,1.2218682449091,0.511,0.315,4.06875453123044e-28,"LARP6","1"
4.97743027672223e-32,1.40846368993113,0.358,0.168,8.96285869929371e-28,"TMEM165","1"
6.2294227488166e-32,0.843114881483034,0.684,0.489,1.12173215437941e-27,"GSTP1","1"
7.7591722614844e-32,1.22722116807933,0.473,0.274,1.3971941491255e-27,"SECISBP2L","1"
2.12610398750344e-31,0.517165114487207,0.964,0.91,3.82847545029744e-27,"APOE","1"
4.57905629192254e-31,1.3285646415178,0.377,0.185,8.24550666486492e-27,"PSAT1","1"
4.78314337013439e-31,0.794260500696956,0.723,0.54,8.613006266601e-27,"METRN","1"
4.912658813267e-31,0.864780793999701,0.68,0.519,8.84622472504989e-27,"STMN4","1"
1.77080946690658e-30,0.671056329104945,0.797,0.679,3.18869660705868e-26,"YWHAQ","1"
1.88397767302156e-30,1.49246482505703,0.329,0.151,3.39247859580992e-26,"PSEN1","1"
3.03615195493934e-30,0.394645587433732,0.977,0.957,5.46719882525927e-26,"RPS3A","1"
4.67277892816461e-30,1.45472319167373,0.291,0.121,8.41427301594601e-26,"SPTLC2","1"
4.93101497527499e-30,1.12840786769754,0.479,0.276,8.87927866597768e-26,"SNHG25","1"
8.93585259533105e-30,0.340995562192393,0.993,0.983,1.60907897684126e-25,"RPS21","1"
1.08495890678644e-29,0.45336578990678,0.945,0.899,1.95368550345034e-25,"RPL35","1"
2.70380474689802e-29,0.779043683741244,0.704,0.535,4.86874120773927e-25,"TBCB","1"
3.01217114916211e-29,1.08383793225802,0.463,0.263,5.42401658829621e-25,"NEAT1","1"
3.24849516650092e-29,0.459426527362041,0.948,0.901,5.84956524631821e-25,"RPL18A","1"
4.29470008327664e-29,1.53881016080831,0.255,0.099,7.73346643995624e-25,"WASF2","1"
4.62437570473863e-29,1.12344850164195,0.481,0.291,8.32711333152284e-25,"PRKCSH","1"
6.06862602614822e-29,1.35675607899972,0.372,0.191,1.09277748852851e-24,"PAQR4","1"
7.82158893687489e-29,0.41009466612301,0.987,0.955,1.40843351986306e-24,"EIF1","1"
9.5711814976929e-29,1.56710821334588,0.299,0.133,1.72348265228956e-24,"DPYSL5","1"
1.12926457688973e-28,1.33941462022937,0.333,0.156,2.03346672360534e-24,"ANP32B","1"
1.40585395782463e-28,0.497419845905692,0.883,0.816,2.53152122185481e-24,"RPS5","1"
1.68517487324839e-28,0.411628142228846,0.97,0.941,3.03449439425837e-24,"RPL35A","1"
2.72099831054291e-28,0.525796743827149,0.893,0.851,4.89970165779462e-24,"TUBB4A","1"
6.05858613701571e-28,1.02278896749765,0.465,0.264,1.09096960569242e-23,"ADD3","1"
8.02650033181929e-28,0.388010930418885,0.987,0.97,1.4453319147507e-23,"TPT1","1"
3.68969583296136e-27,1.4757828720229,0.266,0.11,6.64403528641352e-23,"ADIPOR2","1"
4.74600550263409e-27,0.683578122670826,0.769,0.67,8.5461321085932e-23,"PRDX1","1"
1.61643638903887e-26,0.785476861529194,0.683,0.528,2.91071700574228e-22,"RHOA","1"
1.99861747163195e-26,0.897914448646125,0.577,0.402,3.59891048116766e-22,"TMEM258","1"
3.87258349812444e-26,1.21700944576736,0.339,0.165,6.97336110507268e-22,"PTTG1IP","1"
6.55768355219173e-26,0.477423751063428,0.892,0.842,1.18084207724316e-21,"SEPT7","1"
7.66482834104164e-26,0.373721583444147,0.981,0.963,1.38020563937137e-21,"RPL36","1"
1.0755400874389e-25,0.665864740279675,0.763,0.655,1.93672503545123e-21,"RHOB","1"
2.14354227536834e-25,0.983185213635844,0.567,0.396,3.85987657525578e-21,"DNAJB2","1"
3.06414772978109e-25,0.83194615836085,0.587,0.41,5.51761081701681e-21,"DNER","1"
3.12393119321718e-25,1.29457302576996,0.351,0.184,5.62526289962617e-21,"FNTA","1"
4.41233075222518e-25,0.889399204736449,0.558,0.375,7.94528398553188e-21,"IFITM3","1"
5.1738981346793e-25,1.01475002378583,0.44,0.255,9.31663837111702e-21,"GATM","1"
7.8504835815454e-25,0.85867971820255,0.566,0.381,1.41363657852888e-20,"HMGN2","1"
8.24145546443909e-25,1.21297199649006,0.361,0.188,1.48403888548155e-20,"ELOVL5","1"
1.08880543583821e-24,1.17606671183367,0.377,0.204,1.96061194831386e-20,"TJP1","1"
1.45469407155383e-24,0.946434346512743,0.566,0.389,2.61946761464697e-20,"AGT","1"
2.0995306941143e-24,1.11255613244806,0.447,0.278,3.78062492089161e-20,"GNAI1","1"
3.3148082344552e-24,1.00151251643233,0.488,0.312,5.96897518778349e-20,"SNORC","1"
6.51210342312348e-24,0.848324261062895,0.584,0.414,1.17263446340185e-19,"DAZAP2","1"
6.78340511217643e-24,1.30709979100967,0.289,0.135,1.22148775854961e-19,"CRYL1","1"
7.07715195674118e-24,1.29251159076768,0.306,0.148,1.27438275285038e-19,"COL16A1","1"
7.57568479188941e-24,0.422087495989664,0.931,0.879,1.36415356047553e-19,"RPSA","1"
8.06090567780436e-24,1.0320087235953,0.457,0.281,1.45152728540223e-19,"CADM4","1"
8.70371964158736e-24,1.23498711571206,0.356,0.192,1.56727879586064e-19,"SREBF1","1"
1.21021639947678e-23,1.32390807869622,0.287,0.135,2.17923667053784e-19,"ERBIN","1"
1.30865035100019e-23,1.35423037110779,0.277,0.128,2.35648668704604e-19,"TMEM189","1"
1.37195484581742e-23,1.22192965417805,0.312,0.153,2.47047909086342e-19,"DOHH","1"
1.60765377434012e-23,1.28022141965366,0.313,0.156,2.89490215145426e-19,"NPC2","1"
2.00875793541782e-23,1.32423396083632,0.263,0.116,3.61717041430688e-19,"MYLK","1"
3.67844689899112e-23,1.07743270223803,0.439,0.269,6.62377933101331e-19,"KRT18","1"
5.95327169623444e-23,0.948425094780724,0.512,0.345,1.07200563434094e-18,"TALDO1","1"
6.79855008663963e-23,0.377232371640999,0.968,0.938,1.2242149141012e-18,"ATP5ME","1"
8.82096016179401e-23,1.20548523842804,0.303,0.149,1.58839029633425e-18,"TXNIP","1"
1.14804845927134e-22,0.393371850524163,0.947,0.917,2.0672908606099e-18,"RPL26","1"
1.73184440866698e-22,0.464367974022361,0.873,0.807,3.11853222668664e-18,"RPS10","1"
2.47831118839777e-22,1.03782537859121,0.46,0.298,4.46269495694787e-18,"CCDC88A","1"
2.98108295762985e-22,1.05082434563947,0.433,0.269,5.36803608180408e-18,"SRCIN1","1"
3.33805533766291e-22,0.358982321677022,0.96,0.932,6.0108362465296e-18,"RPL38","1"
3.64023048531856e-22,0.85193305099459,0.522,0.352,6.55496303491314e-18,"DYNC1LI2","1"
4.44846578609496e-22,0.374271675893866,0.964,0.926,8.0103523410212e-18,"GLUL","1"
4.46485840997618e-22,0.929925599276062,0.508,0.345,8.0398705388441e-18,"TTLL7","1"
5.26751856455918e-22,1.27418260039415,0.278,0.133,9.48522067920171e-18,"A1BG","1"
7.88908418715088e-22,0.285735547388788,1,0.997,1.42058738958026e-17,"ITM2B","1"
1.04574147109182e-21,1.31533672905874,0.261,0.12,1.88306666699505e-17,"NEO1","1"
1.36435037291535e-21,0.861497379921432,0.498,0.325,2.45678571650868e-17,"IGFBP5","1"
1.39880045218821e-21,1.00917517383447,0.444,0.281,2.51881997425532e-17,"SVIP","1"
2.30995793816572e-21,0.499897001801411,0.854,0.809,4.15954125925502e-17,"RPL5","1"
2.90994278279835e-21,0.620314029563172,0.743,0.629,5.239933968985e-17,"RPL27A","1"
3.65666916898613e-21,1.16323275137597,0.309,0.159,6.58456417259333e-17,"CD99","1"
4.55627725657912e-21,0.42886170603418,0.916,0.862,8.20448845592203e-17,"NDRG2","1"
4.918708508417e-21,0.425329134803969,0.913,0.859,8.85711841110648e-17,"MYL6","1"
8.25727467776736e-21,1.14427392162446,0.323,0.172,1.48688745122557e-16,"PHLPP1","1"
1.02499428293278e-20,0.9997501610452,0.418,0.256,1.84570720527706e-16,"DENND5A","1"
1.41967493793916e-20,1.21064694354382,0.317,0.17,2.55640866074705e-16,"RBPJ","1"
1.92618032317192e-20,1.25640789866618,0.268,0.13,3.46847290793568e-16,"MYO10","1"
2.31749499400191e-20,0.921140326348833,0.456,0.291,4.17311323569924e-16,"GCSH","1"
4.17708205326985e-20,1.27765363204056,0.251,0.118,7.52167165332302e-16,"AGPAT4","1"
4.86783653888184e-20,1.13507844756052,0.306,0.16,8.76551325556454e-16,"NKAIN2","1"
1.3419433704415e-19,1.19124331585226,0.303,0.16,2.41643742715401e-15,"TPRN","1"
1.96344498847209e-19,0.577255046204736,0.74,0.624,3.53557539074169e-15,"PFN1","1"
2.79228993773362e-19,1.05343869096751,0.394,0.244,5.02807649087692e-15,"KIF5B","1"
3.34992868698232e-19,0.848039288593834,0.47,0.309,6.03221658664906e-15,"GAMT","1"
4.58203306650241e-19,0.381067461062061,0.912,0.864,8.2508669428509e-15,"UBA52","1"
5.58500056432815e-19,0.575367357507552,0.73,0.636,1.00569105161857e-14,"TMBIM6","1"
1.09321026365992e-18,1.06132793466998,0.307,0.163,1.96854372177241e-14,"RPS6KA2","1"
1.41483543669704e-18,1.18619389981928,0.28,0.143,2.54769417086035e-14,"ZFP36L1","1"
1.45803222236411e-18,1.15797177722541,0.277,0.143,2.62547862281105e-14,"SLC27A1","1"
1.6308691290035e-18,0.367675502592304,0.935,0.891,2.9367060405966e-14,"RPL3","1"
1.93517528053225e-18,0.825872282982321,0.505,0.352,3.48467012765442e-14,"GNAI2","1"
2.01470840464866e-18,0.550375254123219,0.766,0.656,3.62788542425085e-14,"TTYH1","1"
2.41395793286633e-18,1.13956384548234,0.302,0.163,4.3468140497124e-14,"FAR1","1"
3.1330287512043e-18,1.03978482284745,0.358,0.213,5.64164487229358e-14,"NRBP2","1"
3.76380927118067e-18,0.381454057542434,0.919,0.882,6.77749135461503e-14,"RPS11","1"
