"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster"
0.0430083386640338,0.277949728510078,0.261,0.219,1,"NABP2","3"
0.0444723669108187,-0.29028004606815,0.266,0.309,1,"LIMCH1","3"
0.0482435190476338,-0.442101748296404,0.25,0.283,1,"SPOCK3","3"
0.0501510638571573,0.259614127566646,0.257,0.215,1,"TSN","3"
0.0542029884279478,-0.416142705564884,0.252,0.288,1,"PLPP3","3"
0.0548957363190045,0.261680857347335,0.266,0.224,1,"ASAP1","3"
0.056379126608472,-0.381880300023202,0.22,0.256,1,"DOCK4","3"
0.0573996582340429,-0.332899212708365,0.222,0.261,1,"PSME1","3"
0.0602328124183515,-0.456574692173135,0.28,0.31,1,"PACS2","3"
0.0606326170293727,0.250690368191369,0.284,0.245,1,"CHCHD6","3"
0.0621588872734023,-0.35854307285116,0.222,0.259,1,"SLC39A6","3"
0.0625078250977718,-0.29019787165746,0.335,0.368,1,"SF3B6","3"
0.063009468236489,0.273553944972527,0.314,0.277,1,"SPPL3","3"
0.0658648397383223,-0.350143219838486,0.284,0.317,1,"RNH1","3"
0.0659184007925824,-1.44051176085101,0.927,0.888,1,"PLP1","3"
0.0677986030694722,0.2577441402136,0.296,0.256,1,"ABLIM1","3"
0.0685931663194088,0.286300292288354,0.266,0.228,1,"MRPL18","3"
0.0704938071153973,-0.365673409821127,0.399,0.414,1,"EEF1D","3"
0.077985593756122,-0.393005642650486,0.275,0.305,1,"MT1G","3"
0.0797667777712925,0.254591432561015,0.317,0.278,1,"GRASP","3"
0.082494572509506,-0.334975907820886,0.22,0.254,1,"KCNJ10","3"
0.0867177594758493,-0.407770667837782,0.243,0.272,1,"KTN1","3"
0.0908538211441585,-0.365395682345915,0.236,0.266,1,"GNG2","3"
0.0931014281059854,-0.358197971775268,0.291,0.319,1,"ZEB2","3"
0.0965822199927497,-0.347244886724537,0.367,0.388,1,"CXCL14","3"
0.099228857201188,-0.377271161219121,0.44,0.444,1,"RAPGEF5","3"
0.0993833468354644,-0.335825498252249,0.491,0.496,1,"BIN1","3"
0.100245202672034,-0.279844968304613,0.399,0.419,1,"HMGN2","3"
0.101013137328244,-0.37111741050345,0.291,0.316,1,"SECISBP2L","3"
0.101267879727641,-0.280086851723288,0.245,0.278,1,"SIPA1L1","3"
0.101711484276768,-0.483222556243512,0.248,0.272,1,"SEMA4D","3"
0.104795024738871,-0.298793166091032,0.22,0.252,1,"BCAR1","3"
0.107660344758995,-0.363215958833836,0.328,0.349,1,"SNORC","3"
0.115583441462487,-0.300201265695814,0.252,0.282,1,"NFIB","3"
0.119100794256301,0.278849108279177,0.261,0.232,1,"TRPC4AP","3"
0.120729363010803,-0.400692665479902,0.342,0.359,1,"SLC48A1","3"
0.129459087574182,-0.294493219949196,0.273,0.301,1,"HLA-E","3"
0.136944427340311,-0.334975907820886,0.236,0.263,1,"ALCAM","3"
0.146796349386505,-0.277363322236987,0.36,0.379,1,"TALDO1","3"
0.147466508921611,-0.432198553219045,0.236,0.258,1,"RNF13","3"
0.156296710959355,-0.291089241933655,0.287,0.31,1,"VSTM2A","3"
0.169312358385312,-0.29089114175292,0.289,0.311,1,"XIST","3"
0.192038599492669,-0.287652983052309,0.351,0.366,1,"PMP2","3"
0.206178567122492,-0.255640193083514,0.312,0.33,1,"TMED10","3"
0.214533169993917,-0.291572783646483,0.264,0.284,1,"PTPRZ1","3"
0.231162673004358,-0.33263130774002,0.275,0.292,1,"ANKRD40","3"
0.23141253679507,-0.309189661360248,0.33,0.344,1,"A2M","3"
0.23243680803472,-0.265636308398335,0.303,0.32,1,"FADS2","3"
0.250270986673491,-0.315201265269938,0.271,0.29,1,"FMNL2","3"
0.279797062852249,-0.255401004379896,0.454,0.451,1,"LAMP1","3"
0.290678855920355,-0.281787175263427,0.278,0.293,1,"GATM","3"
0.29307991901617,-0.251038802281483,0.28,0.295,1,"CA10","3"
0.304263013551278,-0.287141609257238,0.385,0.386,1,"HLA-C","3"
0.309082729754372,-0.284399762989146,0.305,0.314,1,"RAMP1","3"
0.350498085073771,-0.30180191596337,0.31,0.316,1,"WNK1","3"
0.477091670573915,-0.258473693209036,0.28,0.284,1,"PKP4","3"
0.511582471745845,-0.252281780119571,0.33,0.329,1,"CCDC88A","3"
0.581271119086024,-0.781983333162082,0.358,0.352,1,"IGKC","3"
0.588165915867191,-0.322236136377642,0.468,0.437,1,"PTP4A2","3"
0.978644276968821,-1.28730703301359,0.998,0.978,1,"MBP","3"
7.72291065574637e-162,2.00271488312673,0.987,0.705,1.39066452178025e-157,"SCGB2A2","4"
3.94406021011339e-128,1.97454219868265,0.925,0.44,7.10206922035118e-124,"SCGB1D2","4"
2.62034514111375e-74,1.9958401747892,0.619,0.221,4.71845549560353e-70,"TFF1","4"
5.32229037297999e-45,1.28161194722849,0.709,0.372,9.58384827462507e-41,"MGP","4"
1.77170811696994e-34,1.1793841157727,0.67,0.383,3.19031480622777e-30,"MUC1","4"
1.75898672215915e-26,1.03719920455026,0.562,0.305,3.16740739059199e-22,"TFF3","4"
1.75486213385771e-24,1.30576300381026,0.42,0.202,3.15998024443757e-20,"AZGP1","4"
7.17507127763657e-23,1.65192972125984,0.25,0.089,1.29201508496402e-18,"AGR3","4"
2.15939912400755e-22,1.79109719940485,0.541,0.33,3.88843000260039e-18,"IGKC","4"
7.2624961111285e-21,1.81575459838347,0.348,0.163,1.30775767473091e-16,"IGLC2","4"
5.13420799333475e-17,1.38461682039218,0.255,0.109,9.24516833359789e-13,"MLPH","4"
2.95287869562168e-16,1.08118333156664,0.358,0.185,5.31724866720596e-12,"COL1A1","4"
3.63148543436203e-16,0.908659461335163,0.49,0.306,6.5392158216557e-12,"XBP1","4"
5.13494466475895e-16,1.50130587748092,0.289,0.138,9.24649485783144e-12,"IGHA1","4"
4.40539975400994e-15,1.03215816258952,0.335,0.172,7.93280333704571e-11,"COL1A2","4"
5.53606290207719e-14,0.710755498578183,0.505,0.323,9.9687884677704e-10,"GAD1","4"
5.7144719407499e-13,-1.50842686659265,0.273,0.434,1.02900496237083e-08,"SPP1","4"
1.70752943175475e-12,1.07094007996561,0.265,0.132,3.07474824776078e-08,"AGR2","4"
2.11928171858172e-12,1.06243338646367,0.302,0.161,3.8161905906501e-08,"WFDC2","4"
1.98879104088735e-11,-1.6383401931637,0.381,0.509,3.58121602732585e-07,"TF","4"
3.86979702172109e-11,-0.728123906451334,0.549,0.666,6.96834349701316e-07,"FEZ1","4"
4.99945228584291e-10,-1.36175216032594,0.75,0.769,9.00251373111732e-06,"GFAP","4"
5.8854361919174e-10,-1.44037066015696,0.704,0.729,1.05979049507857e-05,"CNP","4"
6.11809571572786e-10,0.379408001782821,0.652,0.47,1.10168549553112e-05,"KRT19","4"
1.11968831340187e-09,0.638903192205041,0.418,0.271,2.01622274594275e-05,"NUPR1","4"
1.25546457252036e-09,-1.41229969249674,0.198,0.334,2.26071505573742e-05,"PMP22","4"
1.28724683139911e-09,0.714060709241606,0.394,0.254,2.31794536930038e-05,"TSTD1","4"
1.92539651712805e-09,-1.22467545326077,0.26,0.399,3.46706150839248e-05,"SELENOP","4"
5.98239024624455e-09,-1.6505389152571,0.247,0.365,0.000107724901164126,"MAG","4"
1.31872097485001e-08,-1.53554383473587,0.16,0.281,0.000237462085941242,"CARNS1","4"
3.9799521918918e-08,-0.419771952971693,0.918,0.922,0.000716669991193956,"APLP1","4"
4.06586115104486e-08,-1.45419018907044,0.183,0.304,0.000732139617468649,"ERMN","4"
4.20470599378536e-08,-0.932005135071118,0.356,0.471,0.000757141408300931,"ABCA2","4"
4.48956470467209e-08,0.32252443667537,0.894,0.834,0.000808435916370303,"CTSD","4"
8.44725866291132e-08,0.304314171773422,0.936,0.834,0.00152109786743044,"ATP1A3","4"
1.53620778808449e-07,-0.994791091031418,0.428,0.516,0.00276624936400373,"SEPT4","4"
1.88129693291698e-07,-0.973835237891375,0.224,0.347,0.0033876513871036,"SLC44A1","4"
6.28592427745184e-07,-1.37885193459622,0.16,0.265,0.0113190638464075,"HSPA2","4"
9.10592217013358e-07,-0.949737269914833,0.168,0.281,0.0163970340517595,"SEMA4D","4"
1.01808385423688e-06,-0.825366814253191,0.469,0.542,0.0183326359632435,"PLEKHB1","4"
1.0648341765116e-06,0.435135109574008,0.523,0.405,0.0191744690164444,"CHD5","4"
1.4256362901939e-06,-1.40705818153639,0.322,0.404,0.0256714326775215,"PPP1R14A","4"
1.5594347339513e-06,-0.814988153325591,0.441,0.525,0.0280807412542611,"GPRC5B","4"
2.93660552806083e-06,0.668624950931744,0.338,0.239,0.0528794557437914,"GAD2","4"
3.15694982228123e-06,-1.37707630970637,0.175,0.271,0.0568471954498182,"TMEM144","4"
3.62898283283225e-06,-0.76203942050813,0.474,0.549,0.0653470938708102,"QKI","4"
4.34326544028629e-06,-1.16442167112391,0.418,0.484,0.0782091807832351,"CLDND1","4"
6.38039553146672e-06,0.68742469445042,0.265,0.174,0.114891782335121,"KCNAB1","4"
6.45651187999808e-06,-1.41125713208073,0.237,0.32,0.116262409423126,"CLDN11","4"
6.68204110824894e-06,-1.15771650832148,0.265,0.351,0.120323514236239,"LINC00844","4"
6.96767599986775e-06,-0.312607063689995,0.972,0.982,0.125466941729619,"TUBA1A","4"
8.15422044813682e-06,-1.53967438999184,0.915,0.89,0.1468330476096,"PLP1","4"
8.51182133296601e-06,-1.45664148696306,0.353,0.419,0.153272366742719,"MOBP","4"
9.10017858900942e-06,0.47950125578696,0.399,0.29,0.163866915852293,"NEAT1","4"
9.25141351357716e-06,-1.05433523180446,0.188,0.285,0.166590203138984,"OPALIN","4"
1.03114823807925e-05,0.286332458870595,0.735,0.646,0.18567886323093,"CPLX1","4"
1.21937587174885e-05,-1.11302906253265,0.162,0.255,0.219573013225815,"CERCAM","4"
1.29840193747491e-05,0.581667662356116,0.32,0.224,0.233803236881107,"FN1","4"
1.39039813611959e-05,-0.958301070200876,0.278,0.371,0.250368992371054,"CNTN2","4"
1.41685340650418e-05,0.35074620090554,0.621,0.518,0.255132792909207,"H1FX","4"
1.67077236430298e-05,-1.13220412086363,0.198,0.288,0.300855979640038,"PLLP","4"
1.83589372594674e-05,-0.409874789899758,0.869,0.864,0.330589383231229,"GPM6B","4"
2.07207152092625e-05,-0.41723135335898,0.485,0.58,0.37311791877319,"MAPRE2","4"
2.0912884464745e-05,-1.06176609358352,0.165,0.255,0.376578310556663,"CNDP1","4"
2.10370643582548e-05,0.336381557096975,0.657,0.554,0.378814417899094,"ACO2","4"
2.40578593662513e-05,0.379818560306885,0.544,0.439,0.433209873608088,"S100A13","4"
2.76894789965622e-05,-0.881614536642947,0.363,0.441,0.498604448291095,"PAQR6","4"
3.66099621399414e-05,0.333913759373904,0.619,0.511,0.659235588253925,"NDUFA12","4"
3.82795196756317e-05,0.324942034428155,0.613,0.508,0.6892993107991,"IQSEC1","4"
4.28432993087068e-05,-1.20462164781316,0.786,0.755,0.771479290651883,"CRYAB","4"
4.47567295314774e-05,0.37202969068606,0.436,0.328,0.805934428673314,"PCLO","4"
4.66063998436003e-05,0.602410704083036,0.332,0.243,0.83924144198371,"SNRPC","4"
4.756898155703e-05,-0.698240064930516,0.554,0.605,0.85657465089744,"APOD","4"
5.29847662085678e-05,-0.998198104352451,0.247,0.334,0.95409668511768,"ENPP2","4"
5.71653742895351e-05,-0.273352006757236,0.825,0.864,1,"TUBB4A","4"
5.82471251144744e-05,0.410975473955609,0.477,0.369,1,"GALNT17","4"
6.38823864736999e-05,-0.902786884032892,0.206,0.293,1,"EFHD1","4"
7.97136106241532e-05,-0.77601161124964,0.178,0.267,1,"MID1IP1","4"
8.10583463879538e-05,-0.546310890324856,0.291,0.387,1,"TTLL7","4"
8.72297716070705e-05,0.434338680937875,0.389,0.291,1,"KRT18","4"
9.9756057868429e-05,-0.88697089926639,0.268,0.349,1,"LAMP2","4"
0.000104439156189769,-0.834568387328864,0.18,0.265,1,"RNF13","4"
0.000117857488948643,0.544636931411149,0.361,0.277,1,"PVALB","4"
0.000126354489313645,-0.740912060593077,0.657,0.673,1,"SCD","4"
0.000131266099754883,0.347156524214965,0.523,0.42,1,"RBFOX3","4"
0.000145220721852012,0.34930587676565,0.559,0.467,1,"LYNX1","4"
0.000158381986088131,-0.721840793916371,0.608,0.631,1,"MARCKSL1","4"
0.000158567689365334,0.279952788358263,0.624,0.528,1,"SCN1B","4"
0.000161773435599986,-0.515398823069415,0.593,0.645,1,"QDPR","4"
0.000178605435393888,-0.32779082373075,0.907,0.891,1,"PTMA","4"
0.000213579759117586,0.37699852976119,0.423,0.325,1,"NAXE","4"
0.000216071994585972,-0.665808373993849,0.268,0.352,1,"NDRG1","4"
0.000228909368679437,0.300749456587847,0.57,0.478,1,"MGLL","4"
0.00023478377959999,0.299041138362707,0.601,0.485,1,"VGF","4"
0.000248930391307091,-1.01830279242713,0.405,0.454,1,"RNASE1","4"
0.000250907329408132,0.291522762334624,0.57,0.483,1,"SLC6A1","4"
0.000255185743100737,0.575125837771286,0.281,0.205,1,"RELL2","4"
0.000272585227353611,0.457391590899273,0.276,0.195,1,"CAPN1","4"
0.000308814047527097,0.365808286179725,0.446,0.352,1,"PIANP","4"
0.000327384272636564,-0.795207056246519,0.216,0.295,1,"FGFR2","4"
0.000352356542863411,-0.267572843294072,0.799,0.843,1,"MTURN","4"
0.000356566933623785,0.466865232151892,0.34,0.261,1,"SNRPB","4"
0.00040781976790969,0.465977692880043,0.366,0.285,1,"CBX7","4"
0.00041208645558861,-1.06133683067498,0.235,0.301,1,"MAL","4"
0.000421282287489036,0.350500475460107,0.508,0.428,1,"SSBP3","4"
0.000449129837095566,0.368882535016639,0.451,0.36,1,"DEAF1","4"
0.000454297068794188,0.504624708116116,0.304,0.227,1,"C2CD2L","4"
0.000495073116123355,0.429743785638567,0.474,0.4,1,"HPCAL4","4"
0.000534986962187031,-0.910185433973558,0.18,0.25,1,"PADI2","4"
0.000578161954540105,0.478453206427103,0.32,0.243,1,"RGS5-ENSG00000143248","4"
0.000581354708507867,0.315480709854212,0.518,0.436,1,"TRMT112","4"
0.000586035129592731,-0.395862056840189,0.521,0.6,1,"NENF","4"
0.000609761810471949,0.521815333216755,0.284,0.211,1,"EPM2AIP1","4"
0.000610489249462187,-0.649890194424388,0.245,0.319,1,"GNAI1","4"
0.00061587436142286,-0.747364302251918,0.209,0.281,1,"PREX1","4"
0.000657070844810286,-0.548375385718007,0.964,0.969,1,"PTGDS","4"
0.00068199107897008,-0.597576192047621,0.562,0.595,1,"CSRP1","4"
0.000728992494935532,-0.77833814125022,0.263,0.331,1,"LHPP","4"
0.000747561533341794,0.460844723380213,0.291,0.216,1,"KCNT1","4"
0.00078294604332632,0.33522276891914,0.43,0.35,1,"S100A11","4"
0.000796923743013144,0.349660152142947,0.443,0.359,1,"OAZ2","4"
0.000801735862184723,0.413189777821763,0.384,0.304,1,"COPA","4"
0.000805389434168267,0.431040263952321,0.309,0.233,1,"FARP1","4"
0.000842571605083258,0.2535874516529,0.541,0.437,1,"RPS19BP1","4"
0.000938799847210051,0.306576056344902,0.49,0.402,1,"CDK5R2","4"
0.00097296840476757,0.387063579923153,0.412,0.334,1,"FBXL15","4"
0.00104300426389591,0.374206740419461,0.415,0.339,1,"TMEM151B","4"
0.00109191854425857,0.493588915544552,0.314,0.246,1,"FSD1","4"
0.00109662177709365,-0.737974295511888,0.276,0.341,1,"SUN2","4"
0.00110214942242661,0.25613087497047,0.559,0.473,1,"CELF4","4"
0.00116111940512593,-0.676518138833912,0.369,0.428,1,"EDIL3","4"
0.00117042332155439,0.335862498857973,0.43,0.35,1,"GPC1","4"
0.00119292685586199,0.316003325546937,0.474,0.396,1,"ABAT","4"
0.00121880991880916,0.502607956954903,0.26,0.193,1,"COL6A1","4"
0.0012222342663607,0.352403014362874,0.397,0.318,1,"CAMTA2","4"
0.00125056779386191,0.320383017868306,0.433,0.352,1,"FKBP4","4"
0.00125594450417123,0.316764355084555,0.446,0.365,1,"KCNA2","4"
0.00126295129938584,-0.5944789561365,0.271,0.342,1,"SHTN1","4"
0.00129179002304502,0.440744029553901,0.397,0.328,1,"CDK14","4"
0.00130327963202834,0.332119016264938,0.505,0.437,1,"COX17","4"
0.00133172066316438,0.38632794888441,0.32,0.245,1,"PAM","4"
0.00133801093945397,0.341240899164975,0.451,0.373,1,"KCNF1","4"
0.00135920302720356,0.506978904608392,0.317,0.247,1,"SLC39A6","4"
0.00136917607878315,-0.733061475670952,0.363,0.413,1,"OLIG1","4"
0.00142680109017129,0.281614764719848,0.613,0.54,1,"STX1B","4"
0.00145767288826793,0.313972904022633,0.523,0.454,1,"SMDT1","4"
0.00146063194423244,0.279221356746842,0.513,0.433,1,"GJA1","4"
0.00150200374624987,-0.429153189266002,0.513,0.557,1,"SORT1","4"
0.00150534097692526,-0.5347319456197,0.394,0.45,1,"RAPGEF5","4"
0.00150779956810322,0.309108241193585,0.428,0.344,1,"FAM173A","4"
0.00151275658429925,0.360212360273722,0.392,0.314,1,"PRMT2","4"
0.00156430827252467,0.305244834605881,0.482,0.403,1,"UBE2N","4"
0.00163150219463783,0.46430271808407,0.286,0.216,1,"NQO2","4"
0.00164020793216319,0.440782057091015,0.325,0.257,1,"LASP1","4"
0.00174034916756088,0.268788147648159,0.513,0.438,1,"TUBB2B","4"
0.00178418008938171,0.293795961304672,0.513,0.439,1,"COX7A1","4"
0.00190841601976391,0.356261448301137,0.325,0.251,1,"NR1D1","4"
0.0020784598611137,0.256343721949944,0.536,0.454,1,"NAP1L2","4"
0.00217959889033904,0.348116006602311,0.394,0.322,1,"HSD11B1L","4"
0.00218136988061366,0.271615599285497,0.58,0.499,1,"PFKP","4"
0.00218864659737834,-0.486286420455133,0.448,0.506,1,"SIRT2","4"
0.00220029205046163,0.337333649168031,0.461,0.393,1,"TAPBP","4"
0.00227132432716004,0.375102253467927,0.384,0.313,1,"HDDC2","4"
0.00228216723241726,0.415037499278844,0.366,0.299,1,"C11orf49","4"
0.00228244663097856,0.258820765246808,0.564,0.492,1,"NRSN2","4"
0.00243973906064687,-0.320802083111631,0.575,0.624,1,"NCAM1","4"
0.00244371867710879,0.251438707825151,0.616,0.53,1,"BTF3","4"
0.0024470923300558,0.346845136535893,0.418,0.344,1,"TGFBR3L","4"
0.00252869849524073,0.353271405695326,0.361,0.287,1,"CCDC136","4"
0.00255219478328995,0.260353610908919,0.479,0.405,1,"RTN4R","4"
0.00256510560265652,-0.78022604268875,0.229,0.287,1,"SLAIN1","4"
0.0027021045525288,0.346247870933949,0.312,0.24,1,"MAP3K10","4"
0.00273598673956737,0.47315890675759,0.284,0.219,1,"FAM32A","4"
0.00279134195356703,0.267066062556895,0.515,0.451,1,"EPHB6","4"
0.00282267819176825,0.355232922028612,0.34,0.268,1,"GARS","4"
0.00298999315301459,-0.466268756239433,0.196,0.265,1,"RASGRF2","4"
0.00304957557576171,0.357839055653524,0.407,0.338,1,"PCDH10","4"
0.0030647909104269,0.396475904260493,0.345,0.278,1,"LAPTM4A","4"
0.00307744514504984,-0.300680041825273,0.577,0.633,1,"TPPP","4"
0.00313095622513251,-0.778828264914353,0.789,0.761,1,"S100B","4"
0.00332246939086941,0.3431924803622,0.392,0.324,1,"MRPS34","4"
0.00333612563111459,0.328257675410723,0.456,0.389,1,"SYNJ1","4"
0.00345119245685183,0.378467955109731,0.387,0.324,1,"RPRD1A","4"
0.00373238264075658,0.284583024189596,0.454,0.377,1,"EHD3","4"
0.0038017936624355,0.281222254030189,0.497,0.42,1,"ADGRL1","4"
0.00406403835078331,0.37180487667493,0.255,0.192,1,"INAFM1","4"
0.00410361022035372,0.448156103081487,0.276,0.214,1,"POLR1D","4"
0.00444319441440121,0.422948115621685,0.343,0.281,1,"DMXL2","4"
0.00457503387835461,-0.256637452156061,0.526,0.593,1,"NECAB1","4"
0.00457913167368608,0.338033631757832,0.363,0.294,1,"FARSA","4"
0.00463286378149537,0.269635642556462,0.495,0.421,1,"MRPL33","4"
0.00466205118924657,-0.289509082495409,0.371,0.441,1,"SHISA4","4"
0.00476600273375769,0.506428193756746,0.271,0.214,1,"RHOC","4"
0.004786709953352,0.438881470525493,0.299,0.239,1,"C12orf10","4"
0.00479851347081899,0.384241747341071,0.317,0.254,1,"ELAVL2","4"
0.00511207420939183,0.294573381411006,0.43,0.362,1,"CNTNAP2","4"
0.00514637217005637,0.263120045200295,0.521,0.456,1,"BCAP31","4"
0.00522567809367316,-0.469465657302542,0.201,0.265,1,"PHACTR3","4"
0.00569193164883407,0.271164878172319,0.369,0.297,1,"TMEM259","4"
0.00574130995574251,-0.459583101738202,0.229,0.294,1,"FMNL2","4"
0.00580686704602736,0.263856484861586,0.588,0.542,1,"STX1A","4"
0.00580905588722714,0.389645411091226,0.258,0.197,1,"CYB5A","4"
0.00584781464255804,0.418206303494616,0.371,0.315,1,"ACTR1B","4"
0.00596302344565525,-0.468352933799522,0.196,0.258,1,"DOCK4","4"
0.00599722837884719,0.28736179486604,0.454,0.386,1,"PHF24","4"
0.00610777873700827,0.403338890553847,0.258,0.199,1,"MARCH2","4"
0.00616285903241697,-0.423994168960792,0.235,0.298,1,"SGTA","4"
0.00638516417801141,-0.605082923596069,0.245,0.301,1,"DDR1","4"
0.00642635160332359,0.361561378039027,0.284,0.223,1,"SLC27A4","4"
0.00654819104331259,0.413549417619435,0.33,0.273,1,"SLC3A2","4"
0.00664221055024652,0.392717252440459,0.351,0.291,1,"BCL11A","4"
0.00690991367541797,0.296170998464808,0.299,0.233,1,"APEH","4"
0.00694275997003707,-0.54770979961791,0.464,0.495,1,"TSC22D4","4"
0.0069523745653739,0.269304663795379,0.5,0.438,1,"ATP13A2","4"
0.00699904865111428,0.300594750618958,0.43,0.366,1,"CSPG5","4"
0.00708069332609745,-0.26553073062662,0.503,0.555,1,"ARL6IP5","4"
0.00730673331632544,0.328378387877085,0.358,0.299,1,"TBR1","4"
0.00737292378697483,0.290045721374231,0.423,0.354,1,"SLC25A11","4"
0.00746010868945861,0.263932094785009,0.461,0.392,1,"SYT13","4"
0.00752878109015997,0.31810629852828,0.361,0.299,1,"SGTB","4"
0.00756012785410615,0.28353752610709,0.428,0.366,1,"HMOX2","4"
0.00771345550006188,0.379760603290069,0.281,0.221,1,"APOL2","4"
0.00780025350959201,-0.289758370805504,0.273,0.344,1,"PRRC2A","4"
0.00783113100663991,-0.636319136377792,0.268,0.321,1,"PIP4K2A","4"
0.0078390226016977,0.339272528391191,0.351,0.29,1,"ARHGEF12","4"
0.00797832698993655,0.346435221760898,0.343,0.281,1,"LAMTOR2","4"
0.00824561214444671,-0.764903814117484,0.291,0.336,1,"BCAS1","4"
0.0082513361162727,0.278599789103411,0.469,0.406,1,"ASAH1","4"
0.00829126474305394,0.412844976667505,0.253,0.197,1,"AKR1A1","4"
0.00844488682975674,-0.422122987198473,0.276,0.336,1,"CCDC88A","4"
0.00864224571034773,0.275944620131022,0.384,0.317,1,"KLHDC2","4"
0.00878010208674128,0.404885259699028,0.258,0.203,1,"PNMA6A","4"
0.00887305811303435,-0.408128406781076,0.294,0.353,1,"SNORC","4"
0.00909679995288737,-0.486854075406737,0.265,0.321,1,"ZEB2","4"
0.00920660448112514,0.297489933532343,0.492,0.44,1,"VPS28","4"
0.00955013663865698,-0.324349761829342,0.474,0.52,1,"PGRMC1","4"
0.00981706938330468,-0.395928676331139,0.214,0.272,1,"NIPA1","4"
0.00986238365268985,0.333048267706093,0.469,0.411,1,"XRCC6","4"
0.0102793898464665,-0.427875068940087,0.304,0.36,1,"AATK","4"
0.0103915707253205,0.299051522412953,0.415,0.355,1,"ATPAF1","4"
0.0103984194048518,0.292172964485514,0.397,0.336,1,"AP2A1","4"
0.0107700018628175,0.258379045095702,0.423,0.355,1,"CAMK1D","4"
0.0108085278514766,0.360806591781082,0.32,0.263,1,"OGDHL","4"
0.0108223494184955,-0.383990384138069,0.245,0.307,1,"GOLGA7","4"
0.0114104175940185,0.402728113572832,0.299,0.245,1,"KCNQ3","4"
0.0115385560861464,0.350133377483345,0.348,0.29,1,"DGCR6L","4"
0.0117391664380004,-0.505301604703551,0.405,0.448,1,"GSN","4"
0.0117619265361287,0.28484434429043,0.361,0.3,1,"CAMK2N2","4"
0.0117636536275061,-0.467079553503901,0.381,0.427,1,"AQP4","4"
0.0119613618703591,0.252931778353259,0.461,0.397,1,"MBOAT7","4"
0.0122467123857665,-0.370721891325128,0.216,0.277,1,"KLF13","4"
0.0122799305111359,0.29979988484882,0.394,0.331,1,"WASF3","4"
0.01257309322519,0.252019619868792,0.41,0.346,1,"CLIP2","4"
0.0126156587973008,-0.390438331508222,0.343,0.395,1,"KIAA0930","4"
0.0126517371444122,0.271075000557811,0.317,0.254,1,"KCNB1","4"
0.0126685948328521,0.355833919763148,0.361,0.306,1,"MRPL34","4"
0.0127262379367593,0.395344822241844,0.374,0.325,1,"UFC1","4"
0.0128950150501258,-0.419099524602079,0.196,0.252,1,"POMGNT1","4"
0.0132411147375863,-0.432026986018414,0.219,0.276,1,"IPO13","4"
0.0132749422584804,0.279974651514784,0.332,0.272,1,"RAB15","4"
0.013776234794181,-0.46527918040212,0.232,0.286,1,"MAP4K4","4"
0.0146553073501741,-0.462397591545062,0.351,0.404,1,"CBR1","4"
0.0146663477180355,0.252202709669864,0.464,0.402,1,"KCNQ2","4"
0.0148574951090937,0.255600080938285,0.399,0.337,1,"AMPH","4"
0.0151030638619354,0.278749939297741,0.41,0.349,1,"ELAVL4","4"
0.015272711051735,0.425865599003979,0.253,0.202,1,"PDE4A","4"
0.0153229011456176,0.403450413989279,0.286,0.235,1,"NIPSNAP2","4"
0.0154767117692415,0.315370056760057,0.338,0.282,1,"SLC38A1","4"
0.0156748056356835,-1.07264143174905,0.206,0.255,1,"HBB","4"
0.0156976406430627,0.2740398285995,0.263,0.207,1,"CERK","4"
0.0158546378890391,0.355019067981593,0.263,0.211,1,"ULK1","4"
0.0159162834887753,0.254966175750672,0.361,0.3,1,"HIVEP2","4"
0.016307046119457,0.343724237485153,0.263,0.211,1,"MLEC","4"
0.0165008897595882,0.270586633144636,0.338,0.281,1,"CCT8","4"
0.017175929964689,0.282497307821413,0.515,0.469,1,"CAMTA1","4"
0.017236149150563,0.320109763703588,0.265,0.212,1,"RND1","4"
0.0174912528917352,0.387624986678228,0.309,0.259,1,"STIP1","4"
0.0177082964456729,0.254775762256175,0.374,0.312,1,"CCT5","4"
0.0179841449688066,-0.430781329649715,0.265,0.318,1,"SECISBP2L","4"
0.0181025942440848,0.254607187949156,0.433,0.377,1,"CORO2B","4"
0.0181971356858054,-0.381520226799937,0.405,0.44,1,"TMEM258","4"
0.018230320608632,0.252627367354537,0.464,0.416,1,"ECHS1","4"
0.018271418064836,-0.330859903974415,0.206,0.263,1,"GDAP1","4"
0.0187539356720296,-0.419099524602079,0.26,0.31,1,"LIMCH1","4"
0.0190721331233652,0.271417146877204,0.34,0.286,1,"ILF3","4"
0.019385658031843,0.27502187417505,0.379,0.323,1,"KCNH3","4"
0.0194131957165636,-0.538117099727264,0.242,0.29,1,"SLC12A2","4"
0.0194742886543126,-0.616439186214056,0.263,0.309,1,"PLA2G16","4"
0.0204823097589298,0.336070664941718,0.255,0.205,1,"PPP6R2","4"
0.0206790193882564,0.267988678845223,0.312,0.256,1,"EXOC7","4"
0.0209730080075298,0.380561005665524,0.255,0.207,1,"AKAP8L","4"
0.0213033392678149,0.30436180521438,0.304,0.251,1,"LAPTM4B","4"
0.0213611290851777,0.380561005665524,0.25,0.203,1,"MRPS6","4"
0.0213980406781277,0.29877923037336,0.322,0.268,1,"CHMP1B","4"
0.0214491174408243,0.32700286413625,0.263,0.212,1,"FAM171A2","4"
